docs gathered within: 0.117491006851s
average dump retrieving time: 0.0607223153114s
,5,10,15,20,25,30,35,40,45,50
50,0.220170021057,0.182254076004,0.176321983337,0.163953065872,0.166124105453,0.195960998535,0.160022974014,0.295742034912,0.157203912735,0.155706882477
100,0.223842144012,0.178394794464,0.171424150467,0.168648004532,0.461887836456,0.158402919769,0.157077074051,0.167061090469,0.161858081818,0.160961866379
150,0.215061187744,0.214420080185,0.286648988724,0.168782949448,0.163285017014,0.164518117905,0.163771867752,0.163517951965,0.165208816528,0.446799993515
200,0.227599859238,0.188139915466,0.191317081451,0.16864490509,0.202449083328,0.16495013237,0.160238027573,0.167943954468,0.474879980087,0.153147935867
250,0.226182937622,0.196758031845,0.177442073822,0.207243919373,0.169359922409,0.149708986282,0.157160043716,0.349927902222,0.161787986755,0.151463985443
300,0.222512960434,0.195888996124,0.178891181946,0.17169713974,0.164965867996,0.286148071289,0.158935785294,0.161987066269,0.157979011536,0.166590929031
