,AP,BLESS,Battig,ESSLI_1a,ESSLI_2b,ESSLI_2c,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2,nsubs
0,0.485074626866,0.61,0.362072261518,0.727272727273,0.8,0.577777777778,0.567435522682,0.515650639915,0.733376318962,0.19207500508,0.216146876894,0.443616417854,0.355480587302,0.549789691965,0.0713774048301,0.05725,0.130287604194,20
0,0.480099502488,0.645,0.363601605812,0.704545454545,0.75,0.555555555556,0.561560651838,0.497111746892,0.775600751202,0.194889587445,0.210731539776,0.44202617386,0.346490879569,0.555657808891,0.0542877609497,0.03725,0.14313110796,20
0,0.504975124378,0.635,0.359013572931,0.681818181818,0.75,0.555555555556,0.566734769238,0.503667129112,0.73591153332,0.19463703233,0.211297474055,0.44267001943,0.362584316144,0.547614163468,0.0721449038068,0.062,0.137584771638,20
0,0.497512437811,0.59,0.3572930606,0.704545454545,0.725,0.555555555556,0.56146206084,0.511520084085,0.727103848956,0.188947265696,0.206645321923,0.425559277786,0.336988245569,0.533909696779,0.0688190749079,0.055875,0.140623155832,30
0,0.490049751244,0.64,0.366277958325,0.704545454545,0.85,0.577777777778,0.561329847063,0.505715781241,0.738315615901,0.19646907131,0.210428803032,0.437092843591,0.353323147434,0.543965329487,0.058125255833,0.04775,0.126316925626,30
0,0.504975124378,0.615,0.35499904416,0.681818181818,0.65,0.577777777778,0.555642545166,0.505000491723,0.763033955893,0.193544106524,0.208428504176,0.443554761456,0.362949138701,0.547362396075,0.0583299222268,0.04425,0.132603089198,30
0,0.497512437811,0.66,0.361116421334,0.704545454545,0.725,0.555555555556,0.568850792728,0.504989323257,0.720153864767,0.192737007231,0.208693266428,0.440340717111,0.36636264801,0.545351843363,0.0633954154728,0.042125,0.138771716766,30
0,0.477611940299,0.625,0.358057732747,0.590909090909,0.725,0.555555555556,0.566162789448,0.500088397062,0.763143232374,0.192661365917,0.201730598143,0.431284319853,0.341122401286,0.536078052416,0.0622185837086,0.05475,0.12117866443,30
0,0.497512437811,0.61,0.350219843242,0.727272727273,0.675,0.6,0.563371169248,0.494591480878,0.737506969942,0.194709331314,0.2144611946,0.450802252761,0.359046699675,0.56017025524,0.0660560785919,0.050375,0.139551457038,40
0,0.470149253731,0.635,0.361881093481,0.704545454545,0.65,0.555555555556,0.565402085261,0.509203896415,0.7348843344,0.192444310654,0.20877324757,0.46003843571,0.37280872139,0.574252731662,0.0644187474417,0.052125,0.146653527217,40
0,0.495024875622,0.575,0.35844006882,0.659090909091,0.725,0.555555555556,0.566740046124,0.515833142812,0.741790607996,0.193387370775,0.212926886697,0.447001381373,0.361712191512,0.556640490738,0.0542877609497,0.045125,0.131901451445,40
0,0.522388059701,0.61,0.35499904416,0.704545454545,0.75,0.577777777778,0.563555580155,0.514653854273,0.726535611255,0.194295804598,0.210608932117,0.453162656095,0.362334227094,0.569818469489,0.0627814162914,0.05225,0.137464679298,40
0,0.482587064677,0.57,0.363983941885,0.704545454545,0.7,0.577777777778,0.562204593461,0.513356281521,0.732676949484,0.188958682526,0.212044012852,0.452059797741,0.376264599609,0.549516405992,0.0706099058535,0.052875,0.126335042987,40
0,0.482587064677,0.59,0.355381380233,0.704545454545,0.75,0.555555555556,0.561544644241,0.503771706572,0.72662303244,0.187933538178,0.212087295348,0.424278407045,0.33178286884,0.548479210408,0.0662607449857,0.04925,0.137140522334,50
0,0.492537313433,0.645,0.355954884343,0.681818181818,0.625,0.577777777778,0.560608808542,0.493653837344,0.751734767762,0.194882445687,0.213161696643,0.441870941602,0.363459815291,0.550808238113,0.0696889070815,0.05975,0.123435180728,50
0,0.467661691542,0.6,0.363792773848,0.704545454545,0.75,0.577777777778,0.556902116973,0.497378520946,0.72295134268,0.198523270681,0.21734718981,0.444252897394,0.362196996821,0.549672057058,0.0624744167008,0.054625,0.132578232277,50
0,0.47263681592,0.605,0.362836933665,0.727272727273,0.75,0.577777777778,0.560251331844,0.511146448112,0.723148040345,0.192049877357,0.208649087229,0.430128535211,0.345684370505,0.533161567461,0.0518317642243,0.03575,0.133181443155,50
0,0.480099502488,0.61,0.35557254827,0.704545454545,0.7,0.577777777778,0.559813122288,0.500990250738,0.743997992911,0.194107311378,0.211838571451,0.443327096572,0.357225211513,0.550407992514,0.0551064265248,0.047,0.131698930628,50
0,0.524875621891,0.595,0.352513859683,0.704545454545,0.7,0.622222222222,0.558289745778,0.510271246459,0.731780882341,0.198940780095,0.212070155672,0.436974987114,0.353614105608,0.540122110994,0.054901760131,0.04175,0.135987932331,60
0,0.465174129353,0.62,0.351749187536,0.704545454545,0.75,0.6,0.564899861543,0.511415506625,0.727016427771,0.189731101326,0.21258225163,0.448508280104,0.359158058667,0.554677996189,0.0573577568563,0.056,0.136255467947,60
0,0.462686567164,0.595,0.361881093481,0.681818181818,0.75,0.577777777778,0.56332019381,0.509373200215,0.73672017928,0.193284528739,0.212430094881,0.442251246994,0.345082582012,0.560538222968,0.0675910765452,0.06275,0.122663455387,60
0,0.492537313433,0.575,0.352705027719,0.681818181818,0.675,0.6,0.563677070555,0.512755468785,0.725945518258,0.19779319684,0.21141289605,0.44660047838,0.363245721067,0.559465163083,0.0672840769546,0.05575,0.135406404161,60
0,0.502487562189,0.61,0.352131523609,0.681818181818,0.675,0.6,0.561421931259,0.505539116407,0.735452572101,0.187168857292,0.210758723735,0.450574178653,0.359483136937,0.559603599285,0.0583810888252,0.042875,0.133499688821,60
0,0.490049751244,0.585,0.361689925444,0.681818181818,0.725,0.6,0.561252845526,0.503026719085,0.715236423124,0.1939108984,0.213950019419,0.440488583339,0.354702199195,0.542560166175,0.0605812525583,0.0435,0.145440387725,70
0,0.482587064677,0.61,0.353660867903,0.704545454545,0.675,0.6,0.558854060425,0.514014713391,0.750336028806,0.19145615869,0.205059300103,0.437741599847,0.358260062754,0.550089517522,0.0673864101515,0.058125,0.129924661956,70
0,0.487562189055,0.58,0.35671955649,0.681818181818,0.725,0.533333333333,0.567586715374,0.505606634864,0.717574939817,0.195026988746,0.218355463733,0.437801073718,0.343151234642,0.556484122386,0.0661584117888,0.05175,0.126435848364,70
0,0.495024875622,0.57,0.37526285605,0.613636363636,0.725,0.555555555556,0.557259774392,0.505275642127,0.757417144772,0.191306484831,0.205785130465,0.443425583119,0.364397930438,0.543931617044,0.0510130986492,0.033125,0.132849815266,70
0,0.477611940299,0.64,0.356337220417,0.704545454545,0.7,0.577777777778,0.560866875558,0.510507814887,0.737310272277,0.19359187109,0.208532076444,0.439008147753,0.361205264382,0.537463849006,0.0632419156774,0.060625,0.13961189987,70
0,0.482587064677,0.615,0.352131523609,0.681818181818,0.75,0.555555555556,0.558470293993,0.491406183446,0.740981962037,0.189076842796,0.209205236005,0.439524588288,0.36315310938,0.550045763074,0.0582787556283,0.03875,0.133773636703,80
0,0.480099502488,0.67,0.35385203594,0.659090909091,0.7,0.533333333333,0.568752851032,0.508811730941,0.723738133342,0.191781619643,0.217756188933,0.444335151394,0.359494385321,0.554509433974,0.0598649201801,0.04175,0.131544276016,80
0,0.5,0.655,0.362072261518,0.681818181818,0.75,0.577777777778,0.561301236648,0.519735506563,0.73425053081,0.197666275347,0.21447611358,0.445995781895,0.368925029669,0.549961123324,0.0558739255014,0.046375,0.145096740933,80
0,0.485074626866,0.59,0.353469699866,0.636363636364,0.75,0.533333333333,0.556762216269,0.510978667285,0.757307868291,0.196126137829,0.203929826767,0.43559535701,0.341213888135,0.543470402133,0.0601719197708,0.046625,0.13461166149,80
0,0.475124378109,0.615,0.364939782068,0.704545454545,0.65,0.555555555556,0.555917682981,0.502938894326,0.749374395774,0.201191244831,0.210286281332,0.444339243632,0.352776850963,0.54487843459,0.0527015963979,0.03975,0.145435517204,80
0,0.492537313433,0.58,0.359013572931,0.704545454545,0.725,0.533333333333,0.553789686858,0.507360337944,0.73993290782,0.194643071626,0.214407566914,0.426664318667,0.343967492305,0.530153987181,0.0564367580843,0.047375,0.12898870277,90
0,0.477611940299,0.635,0.361689925444,0.704545454545,0.725,0.577777777778,0.562787614943,0.494066309121,0.704789591545,0.193044586333,0.207828850233,0.436413941176,0.348758553592,0.554500109256,0.0693819074908,0.047,0.139208163468,90
0,0.502487562189,0.605,0.355381380233,0.681818181818,0.75,0.577777777778,0.566485058681,0.506188664269,0.738250050013,0.193687350305,0.210799213812,0.439345757453,0.354344125668,0.550864186423,0.0577159230454,0.039125,0.144508007813,90
0,0.480099502488,0.625,0.356910724527,0.727272727273,0.75,0.6,0.558888643708,0.503370403261,0.739561367784,0.192719140355,0.212740552905,0.45977298582,0.383212350872,0.563198636815,0.0652885796152,0.0495,0.131493643845,90
0,0.490049751244,0.575,0.352322691646,0.727272727273,0.75,0.555555555556,0.557915082469,0.501437497058,0.744391388242,0.195818521645,0.21016741094,0.445747246592,0.361908288323,0.558285227581,0.0704564060581,0.061,0.136271350382,90
