,AP,BLESS,Battig,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2,nsubs
0,0.4975124378109453,0.605,0.37010131905945326,0.6327701748863181,0.6065959708677641,0.7015987183016945,0.24932635640193435,0.24824768409370343,0.5333836315402463,0.4980718398647651,0.6086738531667278,0.40554645927138766,0.190125,0.13832403577143274,10
0,0.5174129353233831,0.62,0.3798508889313707,0.628768059313849,0.6127140060901213,0.7053796845426201,0.24534509308441768,0.2386337041639481,0.5193838098242617,0.47526199377135986,0.5946874930719128,0.39485264019647975,0.1925,0.14291319537850466,10
0,0.5099502487562189,0.63,0.3767922003441025,0.6336299973383946,0.6123294554797462,0.6988449509817141,0.2590817368324523,0.24194161343479556,0.5320797078538415,0.4749091694897145,0.6227233344312615,0.4182357756856324,0.19925,0.1324840102382194,10
0,0.4975124378109453,0.63,0.3829095775186389,0.6349090691027808,0.6025628852913614,0.7055982375045233,0.25287443837084905,0.23665330731270467,0.530562442118526,0.49943589378253966,0.6023559979067077,0.4158821121571838,0.20525,0.12239758483269811,10
0,0.5149253731343284,0.6900000000000001,0.3679984706557064,0.6358700937655481,0.5886606826971406,0.712985327616852,0.23680958847583833,0.2415953233781896,0.5296250466197318,0.4862516640104937,0.6059287995699866,0.40452312730249695,0.196625,0.13443168122191293,10
0,0.5522388059701493,0.605,0.3714394953163831,0.6396847599819824,0.6049684206936881,0.7115210227721004,0.2520630675708144,0.2366693938131358,0.5497954187989665,0.5005933523983092,0.6277852218710844,0.40974212034383956,0.206125,0.12916381096174062,10
0,0.5398009950248757,0.625,0.37335117568342574,0.6334375311734504,0.5937093372452336,0.6717880942980963,0.24607669511261174,0.24546612776494622,0.5296579209380103,0.49573330102882246,0.6121290199228037,0.39735980352026196,0.20175,0.135438789347976,10
0,0.5373134328358209,0.635,0.37354234372013,0.628435773802115,0.5923399309462409,0.7196511929548999,0.25849797384084533,0.24987154800628558,0.526864558740061,0.4956875576044222,0.5949249147443771,0.41260744985673353,0.19725,0.13973541034797696,10
0,0.5447761194029851,0.61,0.3750716880137641,0.635099638932185,0.6055656798265016,0.7356929803585958,0.2553675724312182,0.23914768981895046,0.5294733609685882,0.5012592566748257,0.6049905894564414,0.40667212443716744,0.20475,0.1253529152728272,10
0,0.5348258706467661,0.625,0.38252724144523037,0.6370552648001354,0.5962148811891363,0.7378347993852472,0.2498875246238202,0.24687753913797733,0.5476629531655774,0.509866519384125,0.6168602385076234,0.4016066311911584,0.20175,0.13380659649765347,10
0,0.5,0.61,0.37793920856432806,0.6373465140197886,0.6099173205289906,0.7284588773195994,0.2512433520021108,0.24849369982551203,0.5376488356229437,0.48996550514726006,0.6206059061016089,0.43537658616455177,0.220625,0.13587061812902868,20
0,0.5149253731343284,0.645,0.3815714012617091,0.6397084033805758,0.6147712883984316,0.7058823563549975,0.24692292753509718,0.2423641232923594,0.5401058157923677,0.4988011100324593,0.6194295570295797,0.43614408514121983,0.212125,0.13646567101630105,20
