,AP,BLESS,Battig,ESSLI_1a,ESSLI_2b,ESSLI_2c,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2,nsubs
0,0.519900497512,0.635,0.376601032307,0.704545454545,0.825,0.577777777778,0.641154767906,0.591673122726,0.72019757536,0.244386408094,0.248606004421,0.532928438179,0.484420052304,0.615802241629,0.285560785919,0.0795,0.139018291684,8
0,0.517412935323,0.645,0.376218696234,0.704545454545,0.75,0.577777777778,0.638829571337,0.604125962954,0.717815348075,0.245109403644,0.249103199453,0.534412693188,0.489617555165,0.619225130514,0.263098649202,0.071625,0.145053508065,8
0,0.529850746269,0.635,0.37354234372,0.659090909091,0.75,0.577777777778,0.636393677543,0.596878389635,0.697030961398,0.243727092927,0.251985361104,0.528181850407,0.482507077293,0.612204334955,0.315646745804,0.088875,0.142749384199,8
0,0.55223880597,0.615,0.368189638692,0.704545454545,0.75,0.577777777778,0.639650903135,0.592037367034,0.716394753823,0.240900414855,0.247474821932,0.535310121155,0.489723289966,0.619446771894,0.292877609497,0.08725,0.139085994469,8
0,0.524875621891,0.58,0.365513286179,0.704545454545,0.75,0.577777777778,0.638988708144,0.595550865086,0.689753147767,0.246814376371,0.245961324773,0.534246002661,0.489314223769,0.615746293319,0.293696275072,0.096125,0.143224130548,8
0,0.514925373134,0.62,0.376218696234,0.681818181818,0.75,0.555555555556,0.637347347821,0.598171139641,0.698976082759,0.247752466855,0.24928533258,0.528711386106,0.481111152957,0.614396361031,0.308790421613,0.08975,0.145565711245,8
0,0.512437810945,0.625,0.378895048748,0.704545454545,0.75,0.577777777778,0.638462598512,0.598724232565,0.715826516122,0.2434110735,0.248144484951,0.536309855091,0.49537635234,0.621535508783,0.281979124028,0.0875,0.138250301187,8
0,0.524875621891,0.595,0.370101319059,0.704545454545,0.75,0.6,0.638416320678,0.605394853054,0.706494304648,0.244493211435,0.248959871322,0.527351125932,0.48048761759,0.612820483646,0.299119934507,0.08725,0.146909453585,8
0,0.522388059701,0.62,0.368954310839,0.704545454545,0.75,0.577777777778,0.639392239055,0.595248047344,0.697839607357,0.241584702287,0.246048557778,0.532740058787,0.491611518533,0.613417265614,0.303366762178,0.0955,0.136941566826,8
0,0.554726368159,0.6,0.38807111451,0.704545454545,0.75,0.6,0.640220662272,0.597821617403,0.719804180028,0.245713389614,0.249800094576,0.533113816596,0.487448491967,0.617951947829,0.354635693819,0.132875,0.143472057699,10
0,0.534825870647,0.6,0.389409290767,0.704545454545,0.75,0.6,0.640220662272,0.597821617403,0.719804180028,0.245713389614,0.249800094576,0.533113816596,0.487448491967,0.617951947829,0.354635693819,0.132875,0.143472057699,10
0,0.517412935323,0.605,0.380806729115,0.704545454545,0.75,0.6,0.640220662272,0.597821617403,0.719804180028,0.245713389614,0.249800094576,0.533113816596,0.487448491967,0.617951947829,0.354635693819,0.132875,0.143472057699,10
0,0.517412935323,0.645,0.370101319059,0.704545454545,0.775,0.6,0.640220662272,0.597821617403,0.719804180028,0.245713389614,0.249800094576,0.533113816596,0.487448491967,0.617951947829,0.354635693819,0.132875,0.143472057699,10
0,0.517412935323,0.6,0.385394761996,0.704545454545,0.75,0.6,0.640220662272,0.597821617403,0.719804180028,0.245713389614,0.249800094576,0.533113816596,0.487448491967,0.617951947829,0.354635693819,0.132875,0.143472057699,10
0,0.517412935323,0.63,0.376409864271,0.704545454545,0.75,0.6,0.640220662272,0.597821617403,0.719804180028,0.245713389614,0.249800094576,0.533113816596,0.487448491967,0.617951947829,0.354635693819,0.132875,0.143472057699,10
0,0.517412935323,0.6,0.375836360161,0.704545454545,0.75,0.6,0.640220662272,0.597821617403,0.719804180028,0.245713389614,0.249800094576,0.533113816596,0.487448491967,0.617951947829,0.354635693819,0.132875,0.143472057699,10
0,0.517412935323,0.6,0.370101319059,0.704545454545,0.75,0.6,0.640220662272,0.597821617403,0.719804180028,0.245713389614,0.249800094576,0.533113816596,0.487448491967,0.617951947829,0.354635693819,0.132875,0.143472057699,10
0,0.549751243781,0.6,0.370101319059,0.704545454545,0.75,0.6,0.640220662272,0.597821617403,0.719804180028,0.245713389614,0.249800094576,0.533113816596,0.487448491967,0.617951947829,0.354635693819,0.132875,0.143472057699,10
0,0.547263681592,0.6,0.370101319059,0.704545454545,0.75,0.6,0.640220662272,0.597821617403,0.719804180028,0.245713389614,0.249800094576,0.533113816596,0.487448491967,0.617951947829,0.354635693819,0.132875,0.143472057699,10
