,AP,BLESS,Battig,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2,nsubs
0,0.584577114428,0.705,0.404702733703,0.654796637674,0.614074528382,0.698801240389,0.271815932224,0.240470574285,0.567517540918,0.531575148777,0.639804066414,0.312269750307,0.1885,0.116572935512,1
0,0.584577114428,0.7,0.396673676161,0.659550686854,0.617127834845,0.727234980733,0.272939105261,0.245413125966,0.577685799455,0.542223618064,0.644734690513,0.320609905853,0.19475,0.125230699897,1
0,0.589552238806,0.66,0.384821257886,0.660208335175,0.623241301149,0.754663377452,0.298243432053,0.255215786764,0.589594759966,0.552959449792,0.667945348819,0.310274252968,0.196375,0.127793319998,1
0,0.559701492537,0.645,0.389600458803,0.658442705412,0.616520168732,0.67935002678,0.280696204133,0.253729305056,0.574478166284,0.533132299937,0.650754154788,0.318614408514,0.188375,0.129959601479,1
0,0.564676616915,0.675,0.395909004015,0.660208335175,0.623241301149,0.754663377452,0.298243432053,0.255215786764,0.589594759966,0.552959449792,0.667945348819,0.310274252968,0.196375,0.127793319998,1
0,0.577114427861,0.675,0.403364557446,0.668095092879,0.621760210185,0.718689559923,0.281081153208,0.251770910541,0.582297616163,0.545385538539,0.65551836853,0.404523127302,0.231625,0.138844477548,2
0,0.582089552239,0.645,0.407570254253,0.668992381017,0.623310342579,0.715564252567,0.289661967118,0.254866650125,0.597119841468,0.553696218882,0.677726260981,0.400378632828,0.230375,0.134178593191,2
0,0.572139303483,0.675,0.392850315427,0.667619499883,0.625907772543,0.729639063314,0.287346754995,0.248271714545,0.582867392211,0.540975797437,0.662163306215,0.394801473598,0.232375,0.145482306727,2
0,0.577114427861,0.695,0.398967692602,0.668281539718,0.629361367002,0.765547314955,0.296458773301,0.249314911761,0.588377591741,0.546774713845,0.670224883789,0.390094146541,0.23375,0.145284180862,2
0,0.567164179104,0.66,0.396291340088,0.670980891446,0.603406104518,0.708526847194,0.277338548938,0.258861494489,0.582134472244,0.531384676157,0.657462930929,0.398638968481,0.22925,0.128590053649,2
0,0.594527363184,0.68,0.403555725483,0.671783063609,0.629996954281,0.76545989377,0.292869487225,0.249930543877,0.591750687768,0.552445773633,0.670746350725,0.428162095784,0.248375,0.141534462038,3
0,0.564676616915,0.675,0.412731791245,0.672738712468,0.609241120644,0.715564252567,0.282429441171,0.256328993056,0.582457759108,0.528699687124,0.670933562376,0.429952926729,0.246,0.141365660467,3
0,0.584577114428,0.68,0.413114127318,0.677686550869,0.618381749047,0.760258333277,0.296044483886,0.259397969951,0.589761041268,0.543165482671,0.662280941122,0.427496930004,0.24525,0.132064804411,3
0,0.567164179104,0.665,0.406996750143,0.675456559859,0.615911487304,0.731300065824,0.291779851607,0.25269736177,0.577882363325,0.526484505555,0.659722381891,0.428213262382,0.242875,0.139755397302,3
0,0.597014925373,0.68,0.411011278914,0.672372499644,0.626529653068,0.736589047502,0.28668874902,0.253222529138,0.594624257846,0.555488086301,0.672089827439,0.433483422022,0.245625,0.136453697711,3
0,0.572139303483,0.7,0.409481934621,0.677299394996,0.62453506647,0.759537108502,0.292104596904,0.251767943596,0.595385414261,0.547939296437,0.677519682607,0.440493246009,0.250875,0.147530235424,4
0,0.572139303483,0.715,0.416746320015,0.675530055698,0.626338519993,0.749986344067,0.287299933954,0.253140032412,0.590426712112,0.549491198352,0.664095674752,0.448117069177,0.253,0.14257367151,4
0,0.577114427861,0.64,0.413496463391,0.676413798519,0.621559177786,0.740304447855,0.295881127212,0.251361724855,0.582943235037,0.536681539735,0.663700450155,0.444023741302,0.249625,0.135797915219,4
0,0.614427860697,0.68,0.408717262474,0.673479381207,0.628854470917,0.755493878707,0.293181304005,0.252781050089,0.590001392093,0.550859751623,0.668016360134,0.446582071224,0.25725,0.143002341731,4
0,0.577114427861,0.71,0.410246606767,0.676442410268,0.626197137359,0.764651247811,0.287996313331,0.252137674325,0.596986434484,0.555355730328,0.671433510732,0.444893573475,0.25375,0.142102917088,4
0,0.611940298507,0.69,0.404702733703,0.674604032664,0.619352644152,0.735299585027,0.286272807442,0.252207352403,0.58392646361,0.534761065803,0.669155410333,0.454001227998,0.25625,0.142340607811,5
0,0.564676616915,0.705,0.395717835978,0.677623334498,0.618610194954,0.749724080513,0.287985538259,0.259061302907,0.590653694956,0.546270411339,0.664677393714,0.457275890299,0.257125,0.136359257332,5
0,0.57960199005,0.66,0.399158860639,0.676299350412,0.620608588984,0.748128643891,0.289185370393,0.252994772457,0.589951876004,0.540831818134,0.673162887325,0.457531723291,0.25575,0.141888505129,5
0,0.577114427861,0.7,0.412922959281,0.677564904645,0.619895837753,0.754007718566,0.295149790711,0.254407670311,0.587476753576,0.541991526427,0.668349180848,0.453182562423,0.2565,0.137827601435,5
0,0.592039800995,0.665,0.412349455171,0.676664359104,0.620195101892,0.759821227353,0.291408151926,0.256505872343,0.5901814506,0.542032395552,0.673637013384,0.454512893983,0.25425,0.14523641416,5
0,0.606965174129,0.705,0.411967119098,0.675520907674,0.623368469371,0.756324379962,0.289712431903,0.2549234915,0.589293434783,0.544793498644,0.672083371865,0.461625051167,0.261875,0.141692390591,6
0,0.594527363184,0.675,0.416555151979,0.675114527036,0.627708687778,0.759056291986,0.288956022735,0.255997808542,0.595278743237,0.55388106731,0.675747268853,0.46479738027,0.26325,0.140726148113,6
0,0.557213930348,0.7,0.401835213152,0.676532298706,0.622989756823,0.75169105717,0.290547405468,0.254017170965,0.587816000172,0.54167282224,0.669782318315,0.463211215718,0.2595,0.142587282276,6
0,0.597014925373,0.69,0.399158860639,0.678522067506,0.616075206871,0.734971755584,0.286369934968,0.253926838615,0.585499110977,0.536477944002,0.662763674613,0.461318051576,0.25775,0.13757678185,6
0,0.601990049751,0.695,0.414452303575,0.677129585495,0.623358062391,0.748172354483,0.290523465143,0.255420463861,0.593057203206,0.548220131067,0.672926900224,0.463876381498,0.260875,0.136731266636,6
0,0.606965174129,0.645,0.412922959281,0.677988316738,0.621155590017,0.73534329562,0.285714093848,0.256324936826,0.590262067704,0.546839204575,0.663134511486,0.469862873516,0.25875,0.135099238248,7
0,0.572139303483,0.645,0.407952590327,0.677344779456,0.624271846019,0.747625972079,0.291219219164,0.249654491586,0.588279923642,0.543463189876,0.668161969196,0.465616045845,0.262,0.142395808491,7
0,0.569651741294,0.67,0.404129229593,0.679164417993,0.622815630276,0.759100002578,0.294461078885,0.255510236523,0.591298086158,0.546914943687,0.669344773843,0.469146541138,0.26125,0.140360731198,7
0,0.594527363184,0.675,0.406232077997,0.678951264188,0.622958535882,0.756892617663,0.291717485113,0.250549461901,0.590128387904,0.54407735159,0.668617445819,0.46249488334,0.260875,0.137857389438,7
0,0.577114427861,0.675,0.407570254253,0.67735088503,0.622412550164,0.74968036992,0.290831979735,0.256245569536,0.590856124369,0.545692619396,0.670820231185,0.470988538682,0.264125,0.137435094718,7
0,0.577114427861,0.675,0.410055438731,0.677383686233,0.624777219132,0.749243263997,0.290899434636,0.253046745153,0.59058862836,0.546235166405,0.67110212459,0.470681539091,0.265625,0.137438426519,8
0,0.609452736318,0.695,0.403364557446,0.67728428633,0.624486331343,0.750969832396,0.291189711969,0.255249398101,0.591365198874,0.54707917008,0.672944832375,0.472881702824,0.265875,0.140188681819,8
0,0.577114427861,0.75,0.406232077997,0.678327430035,0.62237371436,0.754685232748,0.291133902075,0.256019961332,0.589612629408,0.544045106225,0.669272327955,0.47073270569,0.261375,0.141354687236,8
0,0.599502487562,0.715,0.400497036895,0.678670516502,0.620703774778,0.742271424512,0.288232365906,0.255081822866,0.588994292127,0.542431338204,0.666603306676,0.471295538273,0.261375,0.13775499061,8
0,0.584577114428,0.7,0.406232077997,0.678528737245,0.620525079313,0.748806158073,0.292089279631,0.254880883037,0.588136968101,0.540733582256,0.669180515344,0.469914040115,0.261875,0.139790968576,8
0,0.609452736318,0.67,0.412731791245,0.67849523717,0.620978925182,0.751363227727,0.290974760308,0.254569859307,0.588188530309,0.541961905685,0.667428902884,0.47303520262,0.26175,0.140031456317,9
0,0.567164179104,0.685,0.411967119098,0.677535839874,0.623847698118,0.747778959152,0.291056158411,0.253502529332,0.590213642879,0.546658105608,0.670693271559,0.474570200573,0.2665,0.138355493949,9
0,0.569651741294,0.7,0.411967119098,0.678726413609,0.622007947079,0.752587124314,0.290908509769,0.255803284055,0.590756137334,0.545456778298,0.669405743154,0.474314367581,0.263,0.138118442883,9
0,0.57960199005,0.68,0.399923532785,0.678659443689,0.623127839682,0.753461336161,0.291212779506,0.253723503564,0.592006725508,0.546471007503,0.671260644801,0.473495702006,0.26525,0.138170294923,9
0,0.601990049751,0.7,0.411011278914,0.678228668987,0.62455816489,0.753898442085,0.290189793029,0.255741537892,0.591928290931,0.549141748585,0.668851998347,0.474723700368,0.264625,0.137632879649,9
0,0.584577114428,0.66,0.402408717262,0.678675290795,0.623453248185,0.753024230238,0.291635690547,0.254818348497,0.591698716335,0.546691100865,0.670305219823,0.476463364716,0.264625,0.139551632264,10
