,AP,BLESS,Battig,ESSLI_1a,ESSLI_2b,ESSLI_2c,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2
0,0.176616915423,0.22,0.0909959854712,0.409090909091,0.475,0.355555555556,0.0434337459022,0.0404699539386,0.13762280011,0.0314115157289,0.0556935437615,-0.0447622760555,-0.0214606025466,-0.0770950594635,0.0,0.0,-0.00528946392999
