,AP,BLESS,Battig,ESSLI_1a,ESSLI_2b,ESSLI_2c,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2
0,0.457711442786,0.62,0.288663735423,0.636363636364,0.7,0.555555555556,0.567441862991,0.615959714773,0.508419755275,0.0209394993531,0.163864799626,0.48188532177,0.47033482705,0.541206858372,0.419566107245,0.308125,0.135318108996
