,AP,BLESS,Battig,ESSLI_1a,ESSLI_2b,ESSLI_2c,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2
0,0.101990049751,0.18,0.0649971324794,0.386363636364,0.45,0.288888888889,-0.0115101667366,0.028046815039,,0.0319957358565,-0.00856809536596,-0.0261190310741,0.0169770126692,-0.0743923207945,0.0,0.0,0.0143808180355
