sample_size,KL_Divergence,KL_Divergence_bigram
1e-05,0.997903773119,
2e-05,0.0,
3.33333333333e-05,0.0,
0.0001,1.09521150697,
0.0002,0.980535073858,
0.000333333333333,5.70533378217,
0.001,5.17565361997,
0.002,1.1568259684,
0.00333333333333,1.35463514125,
0.01,0.503691123257,
0.02,0.684678655855,
0.0333333333333,0.577616633505,
0.1,0.247388322192,
