,AP,BLESS,Battig,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2,nsubs
0,0.6069651741293532,0.765,0.4056585738864462,0.727210142976261,0.6690228762580372,0.7493306851813563,0.20592084923220494,0.32138848192749864,0.6310273136331397,0.5964348252234872,0.6761762058926548,0.6080638559148588,0.367875,0.15944045139149782,1
0,0.6069651741293532,0.765,0.4056585738864462,0.727210142976261,0.6690228762580372,0.7493306851813563,0.20592084923220494,0.32138848192749864,0.6310273136331397,0.5964348252234872,0.6761762058926548,0.6080638559148588,0.367875,0.15944045139149782,1
0,0.5895522388059702,0.765,0.42668705792391515,0.7301862226843331,0.6923829932372,0.7590781472822397,0.20419355848965517,0.32577090683844234,0.629115146854604,0.5986923757014752,0.6778481996041792,0.6079103561195252,0.365875,0.16881974048519086,1
0,0.5895522388059702,0.765,0.42668705792391515,0.7301862226843331,0.6923829932372,0.7590781472822397,0.20419355848965517,0.32577090683844234,0.629115146854604,0.5986923757014752,0.6778481996041792,0.6079103561195252,0.365875,0.16881974048519086,1
0,0.5970149253731343,0.78,0.4215255209329,0.7335026576400066,0.6697653254562863,0.7591437131708105,0.20878373451935217,0.3310329196869143,0.6310292233445749,0.5927266082782455,0.6811993598874232,0.6086778550961932,0.369875,0.17242415150394524,1
0,0.6069651741293532,0.74,0.4253488816669853,0.7394206577731478,0.670656264494185,0.7361300862824022,0.2119753119482501,0.3289120111962896,0.6351540636367806,0.6026165616012628,0.6866995090851791,0.6274048301268932,0.378125,0.18698172594208398,2
0,0.572139303482587,0.755,0.41674632001529344,0.7345040245834263,0.6717609273696652,0.7584880542851008,0.2094411912542138,0.3238943831624483,0.6343855411920476,0.5990118297800743,0.68414955728575,0.6284281620957839,0.383625,0.1765516062195737,2
0,0.5945273631840796,0.785,0.4161728159051807,0.7384138451210305,0.6678128744364807,0.7556687210765494,0.2124623300603307,0.3288484846517383,0.6395747727934923,0.6029401400869799,0.6940280203467168,0.6245395006139992,0.381375,0.18645546996487278,2
0,0.6194029850746269,0.775,0.4196138405658574,0.7362349806217844,0.6727016168495663,0.7573952894755849,0.20884532458679816,0.3289194736955543,0.6361722126476945,0.6038208884797375,0.6839917543614535,0.6292468276708965,0.38425,0.1753193915632415,2
0,0.5845771144278606,0.785,0.4224813611164214,0.7383506977408351,0.6689639879797488,0.7624220075993587,0.21251451515573158,0.32797670727634787,0.6296362252605112,0.5974100600338587,0.677535462899664,0.6296049938600082,0.3815,0.1847053248757775,2
0,0.5870646766169154,0.78,0.42037851271267446,0.7406233500773808,0.6765179326429589,0.7646731031069618,0.21203013369849313,0.3292299357191326,0.6364012416119663,0.6024699576755206,0.6852800000525293,0.6372799836266885,0.390625,0.18181923847694278,4
0,0.6169154228855721,0.77,0.42974574651118336,0.7400503557956122,0.670854758604623,0.7566303541089235,0.214622854833973,0.3322572389816053,0.6347938102153147,0.6003121428605696,0.6870925818238816,0.6385591485878018,0.392625,0.1842586178931302,4
0,0.6044776119402985,0.74,0.43299560313515584,0.7417926837049638,0.6732676550417357,0.7624001523031684,0.21544694845872797,0.3314562359758503,0.6375062824931845,0.5994621400481466,0.689808226693822,0.6364613180515759,0.39125,0.1865163740113994,4
0,0.6069651741293532,0.765,0.41674632001529344,0.7419270789545552,0.6714903458840812,0.7523248607594303,0.21582074538614554,0.32920439170443544,0.6347234237081292,0.5992281736807219,0.6851523231410529,0.6374334834220221,0.390875,0.18918858263787003,4
0,0.6169154228855721,0.785,0.4284075702542535,0.7401185873620836,0.6715741093833707,0.7570018941441591,0.2141814946476165,0.32940829748811656,0.6351896661142524,0.6035842974896013,0.6866607756401245,0.6417826442898076,0.390125,0.18788563790307017,4
0,0.5895522388059702,0.81,0.4272605620340279,0.7427232284853955,0.6727320763038535,0.7534831914575173,0.21526005429802253,0.33111869630144664,0.6372432879469571,0.60048574290563,0.6892996709059752,0.6415268112975849,0.395125,0.1891481727318711,6
0,0.5870646766169154,0.77,0.43624545975912826,0.7404952487904255,0.6756132868506308,0.7540514291584657,0.21380092632212797,0.32912952499542264,0.6377304007709085,0.6038231381563475,0.6876664106395056,0.6410663119115841,0.39525,0.18489160538932492,6
0,0.6194029850746269,0.785,0.4205696807493787,0.7408401260057125,0.6722607162487599,0.7479975121137467,0.21412697182524082,0.3304901673008753,0.6363458599803438,0.6036709100390807,0.6868343588568507,0.6421919770773639,0.394,0.18609549898650932,6
0,0.599502487562189,0.845,0.41674632001529344,0.7423233871036049,0.6752444736249708,0.7594059767250944,0.21420337166091052,0.33031488282217825,0.6357320241618667,0.6003575113388683,0.6889654156208743,0.6419873106835857,0.390625,0.18754236086675413,6
0,0.6293532338308457,0.8250000000000001,0.4308927547314089,0.7423374149248811,0.6764821427841714,0.7645856819222004,0.21342059814906258,0.3300368325068325,0.6376512841543048,0.603342457254042,0.688898708021058,0.6427548096602538,0.393125,0.18739023812555372,6
0,0.5920398009950248,0.79,0.43395144331867713,0.7418888755818078,0.6779236364583101,0.7676017127964648,0.21349055467664477,0.3310665851876295,0.6369551943361519,0.6027522920900572,0.6896941782167166,0.6450573065902578,0.394125,0.18776246574577773,8
0,0.5945273631840796,0.775,0.42458420952016823,0.7420592751990284,0.6775007577012904,0.7666837903564714,0.21332704396825555,0.32975363667788077,0.6375066917170635,0.6033012131828615,0.6871743524301079,0.6429594760540319,0.394125,0.18575122364204866,8
0,0.5895522388059702,0.77,0.4268782259606194,0.7417192482167474,0.675136850219823,0.7587066072470041,0.21385400446300584,0.33043507118735227,0.6375930379555294,0.6041204704149498,0.6887021716517068,0.6435734752353663,0.3945,0.18698757474452696,8
0,0.6069651741293532,0.765,0.4224813611164214,0.7412866261070082,0.6756848665682057,0.7600397803146137,0.21352879816792825,0.3303645626055897,0.6374012483642452,0.6045486588630252,0.6884661845512814,0.643829308227589,0.394875,0.1850603861749102,8
0,0.6194029850746269,0.78,0.4305104186580004,0.7411704620263777,0.6771822025752042,0.76659636917171,0.21350350974762017,0.33095259551136086,0.6363919658707093,0.6032592192194776,0.6885235674328438,0.6431641424478101,0.395625,0.18500669806248932,8
