,AP,BLESS,Battig,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2,nsubs
0,0.48507462686567165,0.5650000000000001,0.33626457656279873,0.5925263696745242,0.5603163836814594,0.7255958335186673,0.19629913129521886,0.2905714051453419,0.5696460507207546,0.5295148199484829,0.5826471299480827,0.41260744985673353,0.27725,0.1315043921883596,1
0,0.48009950248756217,0.625,0.34639648250812466,0.5861053337447213,0.5378416215069096,0.660073655540084,0.18924931342384677,0.2905810763036632,0.5176016398312834,0.4873033878256002,0.5641927952376153,0.42652476463364714,0.27075,0.13413151475469723,1
0,0.5074626865671642,0.61,0.34429363410437774,0.5803446873862885,0.5694057386695268,0.6724874637761866,0.19520958936855892,0.2826443953921121,0.5439881227322952,0.47920567686843285,0.6090224541722195,0.4158821121571838,0.265,0.14462009103847778,1
0,0.4975124378109453,0.605,0.3358822404893902,0.5920890915038949,0.5682429490021154,0.7209843660225096,0.1867880338430125,0.2816785433703416,0.5326044692746595,0.48922011229719525,0.5761449321810435,0.4148587801882931,0.267625,0.1431560087492213,1
0,0.48507462686567165,0.625,0.3525138596826611,0.5961460318684519,0.561623601927949,0.6750008228380735,0.18716057747892043,0.2930956496849358,0.5362198258375294,0.49827581054405856,0.5662901395587211,0.4206917724109701,0.2765,0.1373122092833356,1
0,0.4950248756218905,0.62,0.34276428981074364,0.5801902592982373,0.5686117622277754,0.7108653638863908,0.1937442094149205,0.28809620246583534,0.5431535788350859,0.5041410924120481,0.5733632969973061,0.4069279574293901,0.264875,0.12805079406394068,1
0,0.5248756218905473,0.5700000000000001,0.33779392085643284,0.5877401305817028,0.5583367729815812,0.6704549212304867,0.19816352127659212,0.29015339685991515,0.5243591537449571,0.48230085693748953,0.5454422214010823,0.4010437986082685,0.273,0.1582171736120515,1
,AP,BLESS,Battig,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2,nsubs
0,0.5024875621890548,0.63,0.35519021219652075,0.610589806831297,0.5658244683317166,0.7103626920740134,0.19432262146740895,0.3063959357434166,0.5606713618307418,0.5170021186444783,0.5925980388970219,0.48848751534997953,0.319125,0.1343368632995302,2
0,0.5074626865671642,0.645,0.3483081628751673,0.6055675151980701,0.5550555282684994,0.6984734109464785,0.1839334400575848,0.3066932381032365,0.5648376701426848,0.5286254477953876,0.6018366828285681,0.494934506753991,0.308125,0.15376545006642706,2
0,0.5,0.67,0.3513668514624355,0.6102805034125377,0.5565373807195686,0.7010304806007461,0.19692020638963645,0.3016819953207821,0.5501915475138237,0.5026593054183579,0.5800835497142826,0.4976463364715514,0.30775,0.11856491668415547,2
0,0.5,0.61,0.34907283502198433,0.6010528866597621,0.557349886662678,0.6725748849609479,0.19118324009104387,0.3082161957858415,0.5585304389038538,0.5132995258907612,0.6066374781572822,0.48285918952108065,0.30975,0.1508289514760232,2
0,0.4975124378109453,0.595,0.35308736379277383,0.5953461752761429,0.5680711069141787,0.6901683983941564,0.18877583617868585,0.3089073495987908,0.5491399785527927,0.5098447725102297,0.5912710597608914,0.47810069586573883,0.311375,0.15535493472404682,2
0,0.5447761194029851,0.635,0.36245459759128273,0.6134556461948846,0.5688072103927847,0.7215963143158385,0.19578662917414982,0.3059351565045428,0.5371836844804979,0.49187510564292397,0.5744915879060268,0.5111543184609088,0.316125,0.15382843094819346,3
0,0.5099502487562189,0.625,0.3563372204167463,0.6137800320497873,0.5476731718644402,0.7057075139854749,0.19994398309714204,0.2930187799243645,0.5519323858950245,0.5076592116837572,0.5784287708672268,0.5166291444944741,0.31625,0.14200522946101315,3
0,0.5124378109452736,0.63,0.3578665647103804,0.6196347694162071,0.5636824072089738,0.6902339642827274,0.19002578692070127,0.30499500797822354,0.5640100830514182,0.5306734034025574,0.6030080108984605,0.5032746623004503,0.316625,0.14879254778863282,3
0,0.5049751243781094,0.63,0.3534696998661824,0.6171774357605065,0.5598528923187235,0.7295297868329251,0.19404491407135313,0.30068725620508363,0.5464831607224647,0.49977971935774557,0.5818387486040723,0.5015349979533361,0.318875,0.1379396198502372,3
