10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150, 160, 170, 180, 190, 200, 210, 220, 230, 240, 250, 260, 270, 280, 290, 300, 310, 320, 330, 340, 350, 360, 370, 380, 390, 400, 410, 420, 430, 440, 450, 460, 470, 480, 490, 
0.212666216088, 0.132629917519, 0.0987685572999, 0.077802117775, 0.0652926730279, 0.0541385707333, 0.0472073128359, 0.0417810706609, 0.0378097196467, 0.0338160667505, 0.0307905034332, 0.0288391358371, 0.0265741045001, 0.0248394359205, 0.0228211961578, 0.020709842666, 0.019858860153, 0.0185338482422, 0.0175869090093, 0.0167833179117, 0.01587375543, 0.0151504821067, 0.0144724800583, 0.0137105768123, 0.0134256807392, 0.0127559319627, 0.0124312908742, 0.0119770973899, 0.0115939610932, 0.0110269298429, 0.0106743541807, 0.0103736320307, 0.0100302334598, 0.00967453560208, 0.00931089339938, 0.0090486032061, 0.00883423688912, 0.00868614954592, 0.00835820601821, 0.00811048889749, 0.00791236480933, 0.0077803952109, 0.00762742460279, 0.00743952995174, 0.0072391613606, 0.00705463272036, 0.00688504744189, 0.00675506456511, 0.00656684210565, 0.00642985246631, 
