,AP,BLESS,Battig,ESSLI_1a,ESSLI_2b,ESSLI_2c,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2,nsubs
0,0.475124378109,0.585,0.35385203594,0.681818181818,0.725,0.577777777778,0.545083846018,0.526957443175,0.501032665163,0.0579978597655,0.228399416019,0.440162551722,0.423847509584,0.515014536017,0.0427752762996,0.0355,0.12343594589,20
0,0.467661691542,0.57,0.343911298031,0.727272727273,0.7,0.6,0.525215425079,0.527531350059,0.497994778993,0.0513025620561,0.17712676214,0.446593768585,0.41703061451,0.511938824596,0.0244576340565,0.017875,0.128310226875,20
0,0.462686567164,0.61,0.342190785701,0.704545454545,0.725,0.555555555556,0.529558253975,0.546331432903,0.502737378266,0.0771732175467,0.212572213365,0.434160610094,0.440415252977,0.47408132154,0.0294719607041,0.029,0.120764013322,20
0,0.465174129353,0.555,0.348308162875,0.727272727273,0.7,0.644444444444,0.548865653014,0.505192132457,0.519347403371,0.0498454921392,0.23220728265,0.451629397612,0.435467089274,0.517873627838,0.0348444535407,0.03325,0.116833883759,20
0,0.44776119403,0.56,0.347161154655,0.636363636364,0.7,0.555555555556,0.499866880735,0.53082350941,0.526188111078,0.0539782762605,0.210206246027,0.422345515182,0.436662042499,0.453631570463,0.0294719607041,0.028125,0.117083124358,20
0,0.487562189055,0.555,0.345822978398,0.636363636364,0.7,0.555555555556,0.550296532985,0.520299767954,0.547540735456,0.0666934781076,0.2548207377,0.433610613988,0.438972460378,0.481491576833,0.0399099467867,0.034375,0.112929300881,20
0,0.492537313433,0.555,0.337793920856,0.613636363636,0.75,0.533333333333,0.528422913375,0.509088150489,0.525554307489,0.0484739414824,0.23157729124,0.441274002186,0.437478675109,0.493632316459,0.0273741301678,0.025875,0.118273754536,20
0,0.460199004975,0.6,0.338940929077,0.568181818182,0.725,0.555555555556,0.526481222939,0.513877645847,0.497164277737,0.0738850549409,0.173493271248,0.477435291276,0.45050617741,0.546798800126,0.0351514531314,0.030375,0.115835743059,20
0,0.452736318408,0.6,0.350793347352,0.613636363636,0.725,0.577777777778,0.535599719152,0.519587016724,0.466195323036,0.0428420405637,0.240804394746,0.424233807863,0.425361916888,0.479915705099,0.0308022922636,0.030125,0.116278452957,30
0,0.480099502488,0.59,0.344484802141,0.681818181818,0.725,0.555555555556,0.518033899691,0.524192740041,0.490301714734,0.0632156149924,0.212268549826,0.44740130255,0.454559719715,0.49487895509,0.0237924682767,0.025625,0.127989704691,30
0,0.467661691542,0.55,0.337793920856,0.659090909091,0.725,0.577777777778,0.520210631926,0.515734657243,0.518407625634,0.0460982831101,0.209115637869,0.454208049988,0.440573855178,0.521688858493,0.0236389684814,0.022375,0.121658604747,30
0,0.465174129353,0.56,0.355954884343,0.681818181818,0.725,0.511111111111,0.55601954094,0.516009553818,0.43496410478,0.0381250327841,0.229092513693,0.416108679383,0.416790649005,0.471102443385,0.0313139582481,0.029875,0.119165306452,30
0,0.455223880597,0.575,0.354616708086,0.613636363636,0.7,0.577777777778,0.517766338106,0.521713086633,0.496967580072,0.0469299032735,0.217033373661,0.4391572265,0.440961549447,0.498376429178,0.0352026197298,0.03625,0.118875247244,30
0,0.485074626866,0.585,0.360160581151,0.681818181818,0.725,0.6,0.526678817946,0.529284291654,0.51281266981,0.0553872592875,0.206387360174,0.438774875536,0.429317973207,0.493844632359,0.035100286533,0.034125,0.114261621819,30
0,0.470149253731,0.595,0.344484802141,0.681818181818,0.7,0.555555555556,0.535018645577,0.523964547962,0.520658721142,0.0646958765489,0.207978070128,0.4591872062,0.450138355285,0.509545249733,0.0294207941056,0.031125,0.113291858598,30
0,0.462686567164,0.575,0.351558019499,0.613636363636,0.725,0.6,0.534294464576,0.506050073752,0.535935573179,0.054599085832,0.235872489164,0.426330531608,0.43297632232,0.476236758299,0.0325931232092,0.028,0.11967765257,30
0,0.465174129353,0.635,0.35557254827,0.636363636364,0.775,0.622222222222,0.563861328528,0.483360572425,0.551409122882,0.0618971087398,0.237915324265,0.458121861561,0.456867138025,0.512762265993,0.0356631191158,0.031625,0.11525958919,30
0,0.470149253731,0.565,0.342190785701,0.681818181818,0.7,0.533333333333,0.536536916585,0.532770376197,0.475068573289,0.07751872962,0.195004617465,0.465242619672,0.446648731917,0.527329575521,0.0333606221858,0.033,0.117180782363,30
0,0.477611940299,0.58,0.33760275282,0.727272727273,0.75,0.533333333333,0.531499431149,0.517752088432,0.489165239332,0.0636662973932,0.234058560209,0.445509736083,0.4410237905,0.501784960119,0.0352026197298,0.02925,0.115067064658,40
0,0.490049751244,0.53,0.347352322692,0.681818181818,0.75,0.6,0.547565123161,0.508279959635,0.497863647216,0.0413709994702,0.223485053328,0.448070928265,0.453126300769,0.503309187444,0.0315697912403,0.03475,0.114757922426,40
0,0.470149253731,0.57,0.359204740967,0.590909090909,0.725,0.6,0.542586780009,0.542826057372,0.520352746995,0.0707919482721,0.208866288085,0.454585490272,0.447268892769,0.508976443959,0.0324396234138,0.034125,0.123018178763,40
0,0.462686567164,0.55,0.347161154655,0.681818181818,0.7,0.577777777778,0.522836513156,0.513038234052,0.503196339486,0.0628553458996,0.213976029839,0.453761860191,0.447619467374,0.499330416163,0.0327977896029,0.032875,0.114940407315,40
0,0.477611940299,0.55,0.351175683426,0.636363636364,0.7,0.555555555556,0.53375814772,0.516742103693,0.465058847634,0.0579925492637,0.216261685038,0.440244805604,0.429353593086,0.497613956874,0.0330536225952,0.031375,0.121168393884,40
0,0.470149253731,0.565,0.343911298031,0.681818181818,0.725,0.555555555556,0.533098808457,0.518794817084,0.518932152743,0.0595842514905,0.22276021596,0.432307101392,0.418188448072,0.487616460188,0.0334117887843,0.032,0.119482195732,40
0,0.460199004975,0.54,0.337411584783,0.681818181818,0.675,0.6,0.544053807723,0.520454603513,0.501185652236,0.0539383052322,0.233508790667,0.458188701366,0.453519619229,0.514435688276,0.0330024559967,0.0325,0.110858104216,40
0,0.457711442786,0.59,0.354234372013,0.659090909091,0.7,0.622222222222,0.540330717553,0.531600733152,0.518254638561,0.0699294042585,0.239240652098,0.453616995145,0.451888978633,0.507060579872,0.041086778551,0.03525,0.11280343864,40
0,0.485074626866,0.585,0.357484228637,0.681818181818,0.675,0.577777777778,0.539415596836,0.543294625311,0.522144881283,0.0674017380308,0.210779600679,0.463410390583,0.453613730701,0.524218717211,0.0337699549734,0.031625,0.111194577589,40
0,0.467661691542,0.585,0.351175683426,0.636363636364,0.7,0.555555555556,0.531195532653,0.526222101183,0.5530264148,0.0678495459005,0.208528826646,0.467116180315,0.453175793654,0.531026454407,0.0320814572247,0.033125,0.11669542353,40
0,0.475124378109,0.595,0.35442554005,0.659090909091,0.7,0.6,0.535216822532,0.537771057104,0.522778684872,0.0593369184517,0.211656721177,0.446735905476,0.444065728223,0.496951186968,0.0301882930823,0.030875,0.12148332934,50
0,0.460199004975,0.6,0.341808449627,0.681818181818,0.725,0.6,0.53764267315,0.510940592967,0.511282799076,0.0566292428277,0.228426624051,0.449844638424,0.442639058306,0.513062807758,0.0368911174785,0.0345,0.118331572736,50
0,0.482587064677,0.575,0.351366851462,0.659090909091,0.725,0.6,0.533124934808,0.504294340041,0.49766694955,0.0413241334181,0.228990078854,0.430230020366,0.437736263081,0.475834362285,0.0285509619321,0.030375,0.114450254557,50
0,0.492537313433,0.62,0.346014146435,0.636363636364,0.7,0.555555555556,0.541063797393,0.518070389729,0.449235613192,0.0562090835113,0.223733488354,0.425408278714,0.423769520795,0.48202380115,0.0354584527221,0.0325,0.120402346929,50
0,0.47263681592,0.585,0.358057732747,0.636363636364,0.725,0.577777777778,0.543103553784,0.537637796992,0.473669834333,0.0634409237465,0.200793428598,0.461707203238,0.45119682813,0.518906516001,0.0376586164552,0.036625,0.116678175068,50
0,0.475124378109,0.575,0.340087937297,0.659090909091,0.725,0.6,0.524291665821,0.524795329578,0.54826196023,0.0705627609334,0.226872209526,0.434048073688,0.429386588343,0.482363076221,0.0330536225952,0.03025,0.119619926278,50
0,0.460199004975,0.58,0.344293634104,0.704545454545,0.675,0.555555555556,0.54004235207,0.516444870185,0.477647498239,0.0561809678734,0.231696956027,0.440497296376,0.439583622523,0.487079932169,0.0285509619321,0.02575,0.112307773282,50
0,0.457711442786,0.56,0.35614605238,0.704545454545,0.75,0.555555555556,0.542587667159,0.524978593961,0.500661125128,0.0551152977001,0.220727768176,0.435568474629,0.419770345674,0.494995155008,0.0321837904216,0.030875,0.122719414875,50
0,0.482587064677,0.59,0.351749187536,0.681818181818,0.7,0.577777777778,0.53406125376,0.517686092948,0.526384808744,0.0561642990161,0.210970099027,0.439271263391,0.421197390537,0.502430515221,0.0335652885796,0.028875,0.116167647149,50
0,0.470149253731,0.57,0.345822978398,0.659090909091,0.675,0.577777777778,0.549751046098,0.514337837435,0.500158453316,0.0628955629495,0.23644813071,0.445625546274,0.446398642867,0.494748409502,0.0342304543594,0.032375,0.118309873776,50
0,0.455223880597,0.565,0.353278531829,0.636363636364,0.675,0.577777777778,0.52718823978,0.518072928017,0.50070483572,0.0567697917797,0.219208150564,0.454012441254,0.441960780808,0.51969911421,0.0314162914449,0.03225,0.112997692479,60
0,0.480099502488,0.565,0.343337793921,0.704545454545,0.725,0.533333333333,0.535392780508,0.521581857151,0.511829181481,0.0507023248852,0.223440470913,0.442102270131,0.438982958869,0.497334933613,0.0341281211625,0.03425,0.117046185775,60
0,0.467661691542,0.57,0.346969986618,0.659090909091,0.725,0.6,0.53077456328,0.526909723363,0.509709217751,0.0615779851612,0.228370799742,0.435896262486,0.438859976547,0.482838635146,0.0297789602947,0.029625,0.122926574786,60
0,0.485074626866,0.57,0.350602179316,0.681818181818,0.725,0.555555555556,0.533736425331,0.521886959351,0.522079315394,0.0640008290573,0.223811868669,0.451946000033,0.440652218913,0.50973819898,0.0312627916496,0.029625,0.114417124797,60
0,0.490049751244,0.605,0.34047027337,0.613636363636,0.725,0.555555555556,0.534683461657,0.520919110191,0.519631522221,0.0536938987812,0.217124091172,0.433910574662,0.43346787666,0.482282023191,0.0337699549734,0.030875,0.118940742145,60
0,0.465174129353,0.585,0.354616708086,0.613636363636,0.7,0.577777777778,0.529043115793,0.511908442127,0.527761692404,0.0613917674624,0.227227695308,0.440713366275,0.434671828592,0.490822717196,0.0277834629554,0.0295,0.117178220891,60
0,0.492537313433,0.605,0.362072261518,0.704545454545,0.675,0.6,0.524686721796,0.536167874494,0.535738875513,0.0588189566209,0.216482785651,0.439617466296,0.42966967265,0.495353079448,0.0367376176832,0.0345,0.116202414938,60
0,0.482587064677,0.58,0.35442554005,0.659090909091,0.725,0.577777777778,0.532963134997,0.533379819111,0.487897632153,0.0610279399697,0.228825392328,0.439685533771,0.436776776007,0.499219237228,0.0351514531314,0.0315,0.118090754801,60
0,0.470149253731,0.595,0.35385203594,0.636363636364,0.675,0.577777777778,0.535079114473,0.519305012943,0.528373640697,0.0565156015117,0.232220071207,0.43776122944,0.432173937663,0.489707341436,0.0323372902169,0.031375,0.119300889038,70
0,0.452736318408,0.56,0.346778818582,0.636363636364,0.7,0.555555555556,0.543114776863,0.524016075206,0.511304654373,0.0610547770082,0.229636120655,0.446903959841,0.448150016108,0.496628409417,0.0317232910356,0.03125,0.11821475513,70
0,0.465174129353,0.57,0.347734658765,0.659090909091,0.725,0.511111111111,0.523392538253,0.524123190954,0.529641247876,0.0594014837995,0.225590104008,0.431724640239,0.423194728421,0.487649455226,0.0357654523127,0.0335,0.114369884151,70
0,0.480099502488,0.59,0.352513859683,0.636363636364,0.7,0.577777777778,0.534631920275,0.514212446015,0.506190515064,0.0523148227148,0.227368495818,0.438015902736,0.437409685026,0.490403823663,0.0292672943103,0.029,0.120843879034,70
0,0.492537313433,0.59,0.352705027719,0.636363636364,0.75,0.555555555556,0.528979267236,0.529689656225,0.510124468378,0.0595324407601,0.216006918924,0.449784891823,0.436353836804,0.507625081945,0.0359189521081,0.03325,0.118648171449,70
0,0.477611940299,0.59,0.349646339132,0.636363636364,0.7,0.555555555556,0.5322988056,0.534027082515,0.514233264062,0.0644905297765,0.216714207382,0.45078326025,0.450355824024,0.503546608265,0.0322861236185,0.031375,0.116789461087,70
0,0.475124378109,0.58,0.347161154655,0.636363636364,0.7,0.577777777778,0.535382357443,0.515922490544,0.507174003393,0.0583620644914,0.214788274739,0.449429822413,0.438419414878,0.504951766538,0.0314162914449,0.029125,0.117673992427,70
0,0.457711442786,0.56,0.352896195756,0.636363636364,0.75,0.577777777778,0.526944292029,0.526530756986,0.52474566153,0.0607602762734,0.215304324618,0.444475628821,0.438979584354,0.499389233405,0.0341792877609,0.030875,0.120681010373,80
0,0.502487562189,0.565,0.345440642325,0.636363636364,0.725,0.555555555556,0.527926869253,0.524359505553,0.504114261926,0.0606812020669,0.220522663791,0.44051475657,0.435189629158,0.493858260744,0.0323372902169,0.03,0.115051010343,80
0,0.497512437811,0.57,0.347734658765,0.636363636364,0.75,0.555555555556,0.535565499087,0.527866150228,0.522363434245,0.0567012900857,0.2270835126,0.440116582306,0.436404829474,0.492747188685,0.0313651248465,0.031125,0.116441632205,80
0,0.47263681592,0.57,0.33989676926,0.681818181818,0.7,0.577777777778,0.533175061774,0.523702596656,0.528963733694,0.0622577679017,0.225770485855,0.445559252101,0.441802178607,0.499747157845,0.0315186246418,0.031625,0.119015915188,80
0,0.47263681592,0.565,0.346778818582,0.681818181818,0.7,0.6,0.5406700358,0.518272691271,0.494585352787,0.0502136916859,0.221118327704,0.440185331819,0.438798110441,0.500060610712,0.0313139582481,0.032375,0.118934756499,80
0,0.517412935323,0.59,0.356528388453,0.636363636364,0.7,0.6,0.53547990569,0.522590826574,0.523281356685,0.0583010019212,0.224883742343,0.444165710381,0.439590371553,0.497482694003,0.0325419566107,0.030875,0.11482631073,80
0,0.467661691542,0.605,0.346396482508,0.636363636364,0.7,0.6,0.531055572599,0.521079783813,0.516855899605,0.0613335872675,0.224379313502,0.439351334748,0.435946645338,0.489561015613,0.0330024559967,0.030875,0.116438344329,90
0,0.44776119403,0.57,0.365704454215,0.636363636364,0.7,0.6,0.531559075581,0.521710294516,0.521183248251,0.0598648651954,0.223032597183,0.441837229845,0.440628597309,0.492426562984,0.0326442898076,0.03175,0.117784214035,90
0,0.490049751244,0.565,0.364175109922,0.636363636364,0.675,0.6,0.531941021032,0.520093912809,0.506824318654,0.0585849943232,0.22719233269,0.438901189126,0.440477119084,0.491788898,0.0333094555874,0.03175,0.11789743416,90
0,0.47263681592,0.59,0.351940355573,0.681818181818,0.725,0.555555555556,0.532514594402,0.518721714393,0.525095346269,0.0602900076979,0.221073215693,0.446274847232,0.438576517294,0.502820000133,0.0322861236185,0.031125,0.118808641697,90
0,0.485074626866,0.605,0.352896195756,0.613636363636,0.725,0.6,0.529386392315,0.523261696055,0.496945724776,0.0614449708893,0.220157910067,0.437977981377,0.436404829474,0.488356696705,0.0314674580434,0.03025,0.117386253403,90
0,0.482587064677,0.58,0.353278531829,0.613636363636,0.7,0.6,0.532878390293,0.519651235407,0.514386251135,0.0594532438994,0.223443630439,0.44215724246,0.436555182861,0.49624609734,0.0322861236185,0.030625,0.117621693254,100
