,AP,BLESS,Battig,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2,nsubs
0,0.539800995025,0.655,0.367998470656,0.676033762518,0.569603725122,0.725464701742,0.207968164774,0.260705833128,0.585575547387,0.539257044507,0.670974193208,0.113999181334,0.1275,0.126846764124,2
0,0.514925373134,0.63,0.368189638692,0.658161403785,0.613564078694,0.705488961024,0.230763071453,0.258360086757,0.581504730477,0.510131606278,0.674993849646,0.0835038886615,0.0885,0.1099882234,3
0,0.554726368159,0.63,0.37526285605,0.681310352725,0.574427487366,0.718558428145,0.236087273827,0.267255921495,0.591824387069,0.541947282787,0.652634690032,0.0772615636512,0.067,0.110188555524,4
0,0.542288557214,0.635,0.350602179316,0.650679243528,0.581166641627,0.616581616121,0.204565486166,0.259621116733,0.583931833827,0.541969029661,0.668591377597,0.076545231273,0.065125,0.100123300361,5
0,0.544776119403,0.64,0.380615561078,0.670934498245,0.580913320499,0.714318500684,0.225243334794,0.262696533043,0.578213074717,0.541514220039,0.653302480922,0.0940442079411,0.09625,0.110476635653,6
0,0.542288557214,0.645,0.359778245077,0.66205892526,0.58267743056,0.620537424732,0.230438786793,0.269181071779,0.607853663451,0.556058379322,0.696328011214,0.0835550552599,0.075125,0.0938004734427,7
0,0.529850746269,0.65,0.360160581151,0.657287064174,0.557136162825,0.586661715637,0.200458016196,0.264598405144,0.578641804321,0.532776851033,0.656525952733,0.0770568972575,0.074375,0.100067588071,8
0,0.524875621891,0.635,0.366277958325,0.652112474857,0.568715578201,0.675263086392,0.237902405259,0.264425672359,0.583451951313,0.515344481929,0.683650026286,0.0724519033975,0.078,0.123115232524,9
0,0.537313432836,0.62,0.361307589371,0.654034507067,0.557047830408,0.667504456245,0.212693680756,0.267390914496,0.575065056333,0.522220993433,0.661617230641,0.0729124027835,0.0725,0.0981991915832,10
0,0.557213930348,0.645,0.372586503537,0.680219663036,0.585742159319,0.773021826252,0.225623183341,0.259635891278,0.588144514812,0.542428338635,0.669679496586,0.111543184609,0.124,0.124900881939,2
0,0.5,0.675,0.370865991206,0.658161403785,0.613564078694,0.705488961024,0.230763071453,0.258360086757,0.581504730477,0.510131606278,0.674993849646,0.0835038886615,0.0885,0.1099882234,3
0,0.562189054726,0.62,0.357101892564,0.654046912493,0.557023209015,0.667504456245,0.212706921594,0.267259008803,0.575087290799,0.52231847942,0.661681786151,0.0736287351617,0.0735,0.0981570684478,4
0,0.569651741294,0.625,0.372586503537,0.663069711893,0.546332448218,0.620406292955,0.207844749525,0.271503509877,0.586706776976,0.535689057404,0.665461869917,0.0878018829308,0.089875,0.109481199723,5
0,0.55223880597,0.645,0.370292487096,0.662058487131,0.58267743056,0.620537424732,0.230444788631,0.269179741769,0.607826381898,0.556058379322,0.696328011214,0.0836573884568,0.07525,0.0937927509739,6
0,0.532338308458,0.655,0.369336646913,0.652113334221,0.568788427063,0.675263086392,0.237915067092,0.264489266092,0.583405027042,0.515262743679,0.683650026286,0.0725030699959,0.078,0.123173177013,7
0,0.519900497512,0.65,0.360160581151,0.657287064174,0.557136162825,0.586661715637,0.200458016196,0.264598405144,0.578641804321,0.532776851033,0.656525952733,0.0770568972575,0.074375,0.100067588071,8
0,0.577114427861,0.62,0.386159434143,0.650623707638,0.581190755362,0.616581616121,0.204563682834,0.25962229629,0.583886410042,0.541970529445,0.66840273205,0.076084731887,0.06475,0.100324816683,9
0,0.547263681592,0.64,0.377556872491,0.670936074042,0.580905451807,0.714318500684,0.225305272738,0.262695124797,0.578223714523,0.541514220039,0.653302480922,0.0937883749488,0.0955,0.110436746014,10
0,0.542288557214,0.655,0.379468552858,0.673517881198,0.58314980593,0.656205268114,0.209053838623,0.268886080387,0.584522206631,0.548785924735,0.656206044316,0.115687679083,0.13075,0.103370266019,2
0,0.529850746269,0.665,0.358631236857,0.658161403785,0.613564078694,0.705488961024,0.230763071453,0.258360086757,0.581504730477,0.510131606278,0.674993849646,0.0835038886615,0.0885,0.1099882234,3
0,0.532338308458,0.63,0.360351749188,0.681310352725,0.5744274873
