0,0.363184079602,0.445,0.21869623399,0.590909090909,0.675,0.488888888889,0.403183636747,0.511010649712,0.312202906079,0.0272586117721,0.116284879253,0.32720109959,0.341997525487,0.382997083008,0.281006958657,0.2495,0.123251050119
0,0.402985074627,0.46,0.222328426687,0.704545454545,0.675,0.577777777778,0.37536410651,0.512077999756,0.254592345321,0.0327377104887,0.101114189972,0.405581819397,0.430071239925,0.443731624326,0.258033155956,0.2385,0.107087306263
0,0.402985074627,0.46,0.222328426687,0.704545454545,0.675,0.577777777778,0.37536410651,0.512077999756,0.254592345321,0.0327377104887,0.101114189972,0.405581819397,0.430071239925,0.443731624326,0.258033155956,0.2385,0.107087306263
0,0.328358208955,0.455,0.217358057733,0.568181818182,0.575,0.511111111111,0.396245007691,0.47456946626,0.346253457543,0.0267818071332,0.0915276046361,0.350722436017,0.390542547159,0.33857213271,0.276146131805,0.2415,0.0935437461872
0,0.370646766169,0.425,0.22213725865,0.613636363636,0.7,0.533333333333,0.308873666358,0.489041514478,0.330976605506,0.0597009026627,0.132361666399,0.35067714864,0.3521818115,0.403072412126,0.261768317642,0.238625,0.107084358151
0,0.350746268657,0.415,0.223857770981,0.522727272727,0.675,0.511111111111,0.381188011919,0.489422511486,0.140332856838,0.0353692379514,0.128778252488,0.373088671497,0.396929754001,0.430185726427,0.292161277118,0.248125,0.102612864386
0,0.385572139303,0.47,0.218887402026,0.704545454545,0.7,0.511111111111,0.38554629914,0.461862543418,0.29836850359,0.0459072878328,0.157314602932,0.3713599759,0.393460752668,0.397377181556,0.290626279165,0.248125,0.125592548128
0,0.330845771144,0.42,0.226534123495,0.659090909091,0.65,0.511111111111,0.364668544218,0.508107102232,0.230245545365,0.0570678091767,0.106574434484,0.442915806037,0.4835066836,0.44787752265,0.278653295129,0.247875,0.0965087470077
0,0.380597014925,0.41,0.227298795641,0.636363636364,0.65,0.533333333333,0.373043111844,0.53503351365,0.413983020437,0.0879939815944,0.118355482073,0.416161196372,0.410569543286,0.457617514579,0.268368808842,0.2585,0.0920378148719
0,0.355721393035,0.475,0.218887402026,0.636363636364,0.75,0.533333333333,0.370662234232,0.510176568322,0.307788136248,0.0419505802084,0.0681344387757,0.392546147811,0.394262387434,0.433983742279,0.281927957429,0.232,0.102288871597
0,0.353233830846,0.46,0.226151787421,0.636363636364,0.625,0.577777777778,0.362022314488,0.425221089054,0.321688104625,0.0098234272531,0.103120928242,0.383361813041,0.363847134614,0.465001230383,0.263917314777,0.249875,0.0662059751584
