,AP,BLESS,Battig,MEN,MTurk,RG65,RW,SimLex999,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2,nsubs
0,0.552238805970149,0.63,0.364748614031734,0.632354549084223,0.60329822728361,0.720940655430129,0.245744040344019,0.240378195766258,0.539321470024314,0.507622092019694,0.613409375467665,0.141117478510029,0.014625,0.127098228082979,5
0,0.512437810945274,0.595,0.365704454215255,0.626113340713127,0.601356183244019,0.740217026669992,0.240504036917052,0.247797153755029,0.53643726012523,0.486189797903723,0.627219283201675,0.118706508391322,0.01075,0.119300534601242,5
0,0.514925373134328,0.635,0.38520359395909,0.63555234986422,0.608465166045851,0.715454976086358,0.25895729908869,0.243427577582739,0.534482943287159,0.495685307927812,0.617099094752127,0.135744985673352,0.010125,0.13099514773953,5
0,0.512437810945274,0.64,0.367233798508889,0.629376259090376,0.600453568081977,0.721552603723458,0.255962287307735,0.252640917592292,0.526750385277824,0.478572017956658,0.611106887344973,0.09092304543594,0.006625,0.127025913300479,5
0,0.519900497512438,0.6,0.369336646912636,0.627564926551798,0.597904111758144,0.713968815945416,0.238103497556508,0.240435711173897,0.54336146456561,0.508622073272774,0.628569215490431,0.128069995906672,0.007,0.138066478483455,5
0,0.514925373134328,0.605,0.372586503536609,0.634540321533258,0.595283075716736,0.714821172496839,0.247888897618427,0.243324300203802,0.537326776430183,0.518087587608733,0.605241639563277,0.130577159230454,0.0065,0.12247901822492,5
0,0.552238805970149,0.585,0.367616134582298,0.641663971676037,0.602285704257348,0.737922220570009,0.249835282464131,0.242600052613872,0.531144767698321,0.484436174986342,0.616419107605612,0.356938190749079,0.145125,0.137966800433808,10
0,0.529850746268657,0.615,0.372586503536609,0.636139476331418,0.608420492179564,0.702385508964546,0.258750476186466,0.23698803049545,0.53339836359989,0.496222605691466,0.610770480201814,0.362157183790422,0.133125,0.133472037735642,10
0,0.537313432835821,0.595,0.392850315427261,0.6353915343419,0.610310247489295,0.72375998863868,0.252623713798967,0.246681209207725,0.535469582059391,0.494249264358523,0.62356542821819,0.349519033974621,0.151875,0.13550835777474,10
0,0.54228855721393,0.615,0.370674823169566,0.634792722215418,0.600118514084819,0.730447709272919,0.247238272363965,0.246039969885825,0.546196976823095,0.513261656334495,0.631218152760555,0.348700368399509,0.137,0.134592947154258,10
